EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,MonthlyIncome,PercentSalaryHike,YearsAtCompany,YearsInCurrentRole,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,StockOptionLevel,Attrition
EMP1032,52,Female,Married,Research & Development,Research Scientist,Technical Degree,5,11265,23,1,1,13,0,19,Yes,2,2,3,4,0,3,Yes
EMP1033,23,Female,Single,Sales,Sales Executive,Medical,1,4585,12,13,13,5,2,16,No,1,4,1,3,1,0,Yes
EMP1034,35,Female,Single,Research & Development,Research Scientist,Human Resources,2,18938,14,4,4,17,2,2,No,4,3,3,3,6,2,No
EMP1035,26,Male,Divorced,Sales,Sales Executive,Technical Degree,1,5729,15,21,5,8,0,22,Yes,3,1,2,4,4,2,No
EMP1036,48,Male,Single,Research & Development,Research Director,Other,2,14793,24,40,11,30,7,21,No,2,2,4,3,4,2,Yes
EMP1037,26,Female,Divorced,Sales,Sales Representative,Human Resources,3,4677,12,24,1,8,9,18,Yes,1,1,3,4,6,1,Yes
EMP1038,43,Female,Married,Human Resources,HR Manager,Technical Degree,5,15032,15,32,13,16,8,17,Yes,4,4,1,4,2,3,Yes
EMP1039,32,Male,Divorced,Research & Development,Research Scientist,Life Sciences,4,10563,23,39,18,14,8,19,Yes,4,3,1,3,6,1,No
EMP1040,58,Female,Single,Sales,Sales Executive,Marketing,5,9824,15,32,13,11,6,17,Yes,1,2,1,3,2,3,Yes
EMP1041,18,Male,Divorced,Sales,Sales Executive,Other,4,5871,19,0,0,0,0,1,No,1,2,2,3,4,3,No
EMP1042,43,Male,Single,Research & Development,Research Scientist,Human Resources,5,19743,20,36,2,15,1,28,Yes,1,4,1,3,3,1,Yes
EMP1043,49,Female,Divorced,Sales,Sales Representative,Other,5,2474,18,24,0,24,8,28,No,3,3,1,4,3,2,Yes
EMP1044,21,Female,Divorced,Sales,Manager,Medical,2,15248,12,7,3,3,1,17,No,2,4,1,4,2,2,Yes
EMP1045,27,Male,Single,Research & Development,Manufacturing Director,Medical,3,1403,20,4,4,9,5,15,Yes,2,3,4,3,3,2,Yes
EMP1046,35,Female,Single,Research & Development,Research Director,Other,1,4138,14,3,3,17,2,5,Yes,1,2,1,3,5,3,No
EMP1047,36,Female,Single,Human Resources,Human Resources,Life Sciences,5,12368,15,32,2,14,3,12,No,3,2,4,3,3,1,No
EMP1048,47,Male,Single,Sales,Sales Representative,Human Resources,1,19359,21,8,8,22,2,21,No,1,1,4,4,6,2,No
EMP1049,36,Male,Single,Research & Development,Research Director,Life Sciences,4,6674,13,14,1,5,3,18,Yes,4,1,1,3,4,3,Yes
EMP1050,29,Female,Single,Sales,Sales Executive,Marketing,1,5108,24,1,1,11,5,14,No,3,1,4,3,1,2,No
EMP1051,20,Male,Single,Human Resources,HR Manager,Technical Degree,4,8177,22,40,9,2,5,1,No,1,1,1,3,3,1,No
EMP1052,27,Female,Single,Sales,Sales Representative,Technical Degree,4,18531,11,10,5,9,6,6,No,1,2,4,3,3,3,No
EMP1053,42,Male,Single,Research & Development,Research Director,Marketing,1,15490,11,26,17,23,2,3,No,3,3,4,3,4,1,Yes
EMP1054,44,Female,Divorced,Human Resources,Human Resources,Human Resources,4,10883,23,9,4,26,6,24,Yes,3,2,3,3,5,3,Yes
EMP1055,25,Female,Married,Sales,Sales Representative,Human Resources,3,6370,24,22,8,7,4,9,No,2,1,4,3,5,0,Yes
EMP1056,57,Male,Divorced,Research & Development,Laboratory Technician,Medical,4,9170,13,0,0,33,8,28,Yes,2,3,3,3,6,0,Yes
EMP1057,55,Female,Married,Research & Development,Research Scientist,Marketing,1,12389,21,6,3,5,4,12,No,2,1,2,3,1,2,No
EMP1058,29,Male,Divorced,Sales,Sales Executive,Technical Degree,1,11198,11,39,16,11,8,24,No,2,4,2,3,3,0,Yes
EMP1059,30,Male,Single,Sales,Sales Representative,Life Sciences,3,2071,12,0,0,12,7,23,No,4,1,2,3,5,3,Yes
EMP1060,24,Male,Married,Research & Development,Research Director,Other,5,2677,14,32,8,6,1,1,Yes,3,4,3,4,0,3,Yes
EMP1061,51,Male,Married,Sales,Sales Executive,Medical,5,18326,12,28,16,6,3,2,No,4,2,4,3,3,3,No
EMP1062,53,Female,Single,Research & Development,Research Scientist,Medical,2,13598,25,16,15,35,0,8,No,1,2,4,3,3,3,No
EMP1063,18,Male,Divorced,Sales,Sales Representative,Other,5,13013,23,22,14,0,4,22,No,1,1,2,3,1,1,No
EMP1064,29,Female,Divorced,Sales,Sales Executive,Life Sciences,4,13540,21,35,11,4,7,26,No,3,4,4,3,5,2,No
EMP1065,25,Male,Single,Sales,Sales Representative,Marketing,1,4791,16,26,9,7,3,1,No,4,1,1,3,1,0,No
EMP1066,28,Male,Divorced,Sales,Sales Executive,Human Resources,2,19945,17,8,8,0,1,10,No,3,1,2,3,5,0,No
EMP1067,32,Female,Single,Sales,Sales Executive,Technical Degree,4,12960,15,35,12,5,5,20,No,4,2,2,3,1,0,Yes
EMP1068,19,Female,Married,Research & Development,Manufacturing Director,Marketing,2,17084,23,32,18,1,5,11,No,1,3,4,3,5,0,No
EMP1069,22,Female,Single,Research & Development,Research Director,Medical,2,13202,21,36,15,4,0,28,No,3,3,3,3,6,3,No
EMP1070,42,Female,Married,Sales,Sales Representative,Other,3,10190,11,27,14,7,7,1,No,1,3,1,3,1,3,No
EMP1071,34,Male,Married,Research & Development,Research Director,Other,1,8103,15,6,6,16,1,10,No,2,1,2,4,6,2,No
EMP1072,42,Male,Married,Sales,Manager,Marketing,4,18313,11,25,4,24,4,14,No,2,3,1,3,1,3,No
EMP1073,27,Male,Married,Research & Development,Research Scientist,Medical,5,14145,18,30,13,9,8,14,No,3,2,2,4,6,0,No
EMP1074,19,Male,Single,Research & Development,Research Director,Life Sciences,3,13150,20,15,8,1,1,14,Yes,1,2,4,3,2,3,No
EMP1075,18,Female,Married,Research & Development,Manufacturing Director,Life Sciences,4,17399,22,38,14,0,1,28,No,3,3,3,3,4,0,No
EMP1076,51,Female,Single,Sales,Sales Executive,Technical Degree,2,15932,18,13,5,31,1,4,Yes,2,2,2,3,6,2,Yes
EMP1077,25,Female,Single,Human Resources,Human Resources,Life Sciences,3,6173,13,39,17,7,0,8,No,3,3,4,3,2,0,No
EMP1078,18,Male,Single,Sales,Sales Executive,Medical,4,19642,17,35,0,0,1,27,Yes,3,2,4,3,0,0,Yes
EMP1079,19,Female,Single,Research & Development,Research Scientist,Technical Degree,1,12229,25,0,0,1,2,15,No,2,2,2,3,2,2,Yes
EMP1080,25,Male,Divorced,Research & Development,Research Director,Marketing,4,15205,13,15,15,7,4,11,Yes,2,1,4,3,0,2,No
EMP1081,53,Male,Single,Research & Development,Laboratory Technician,Technical Degree,2,17172,23,11,11,3,0,21,No,2,1,4,3,2,3,Yes
EMP1082,45,Female,Divorced,Research & Development,Research Director,Marketing,2,15873,11,10,10,0,9,24,No,3,2,4,3,2,3,No
EMP1083,52,Female,Divorced,Research & Development,Research Scientist,Technical Degree,3,14535,12,1,1,19,2,6,Yes,1,1,2,3,6,2,No
EMP1084,33,Female,Divorced,Research & Development,Manufacturing Director,Human Resources,1,8387,12,11,5,9,3,6,No,2,2,2,3,2,0,No
EMP1085,59,Male,Single,Research & Development,Manufacturing Director,Human Resources,2,12072,19,18,10,13,8,27,No,1,2,4,3,6,2,No
EMP1086,33,Female,Single,Sales,Sales Executive,Technical Degree,2,14992,15,8,0,10,4,27,No,1,3,2,3,6,0,No
EMP1087,21,Female,Married,Research & Development,Manufacturing Director,Human Resources,5,5396,16,3,3,3,4,15,Yes,4,4,2,3,4,2,Yes
EMP1088,18,Male,Divorced,Research & Development,Manufacturing Director,Medical,4,12212,16,39,3,0,1,8,No,2,4,4,3,3,1,Yes
EMP1089,45,Female,Married,Research & Development,Manufacturing Director,Medical,5,14071,11,16,12,27,3,26,Yes,2,1,4,3,0,1,No
EMP1090,38,Male,Single,Research & Development,Manufacturing Director,Medical,1,3066,20,22,7,19,2,7,No,3,1,3,3,0,0,Yes
EMP1091,21,Female,Divorced,Research & Development,Research Director,Technical Degree,2,9559,22,29,4,3,8,17,No,3,2,2,4,1,2,No
EMP1092,38,Male,Divorced,Research & Development,Research Scientist,Life Sciences,3,18793,13,30,15,20,3,29,Yes,4,4,2,4,6,3,Yes
EMP1093,57,Female,Married,Research & Development,Laboratory Technician,Other,5,10506,16,27,8,30,2,18,Yes,3,3,2,3,6,3,Yes
EMP1094,29,Female,Married,Sales,Manager,Technical Degree,2,6523,13,23,9,11,2,13,No,3,3,1,3,4,1,No
EMP1095,18,Female,Divorced,Research & Development,Laboratory Technician,Other,4,6514,24,19,14,0,0,21,Yes,4,2,3,4,0,1,Yes
EMP1096,35,Male,Divorced,Sales,Manager,Life Sciences,1,14689,25,25,5,3,4,1,No,4,1,2,3,6,2,No
EMP1097,41,Male,Married,Research & Development,Laboratory Technician,Marketing,1,1623,13,14,2,10,8,7,Yes,1,2,2,3,4,1,Yes
EMP1098,47,Male,Married,Sales,Manager,Life Sciences,1,14767,22,1,1,3,1,13,Yes,4,1,3,3,5,3,Yes
EMP1099,45,Female,Single,Research & Development,Research Director,Other,5,12608,24,0,0,9,1,14,No,2,4,2,3,3,3,No
EMP1100,25,Female,Single,Sales,Sales Executive,Life Sciences,5,9495,25,18,2,7,5,13,No,3,2,2,3,2,2,No
EMP1101,30,Female,Divorced,Research & Development,Research Director,Technical Degree,5,12871,20,30,13,12,4,20,No,1,4,2,3,1,0,No
EMP1102,22,Male,Divorced,Research & Development,Manufacturing Director,Human Resources,4,1656,19,5,5,4,2,2,No,2,2,3,3,2,1,Yes
EMP1103,35,Male,Single,Sales,Sales Representative,Marketing,3,15046,24,21,6,17,2,1,No,4,3,4,3,2,2,No
EMP1104,32,Female,Divorced,Research & Development,Laboratory Technician,Human Resources,1,10212,14,29,5,14,9,1,Yes,4,3,1,3,2,2,No
EMP1105,48,Male,Single,Research & Development,Manufacturing Director,Technical Degree,3,8691,15,20,18,30,6,9,No,1,2,4,3,0,3,No
EMP1106,24,Female,Married,Sales,Sales Representative,Medical,4,2687,21,25,12,6,7,14,Yes,4,3,4,3,1,3,Yes
EMP1107,22,Male,Divorced,Research & Development,Manufacturing Director,Marketing,5,19727,11,2,1,4,4,17,Yes,4,2,1,3,2,3,Yes
EMP1108,36,Female,Married,Human Resources,HR Manager,Life Sciences,3,2205,14,14,7,18,7,16,No,4,2,2,3,5,0,No
EMP1109,25,Male,Divorced,Research & Development,Laboratory Technician,Medical,4,14454,14,30,18,7,6,17,No,1,1,4,3,2,2,No
EMP1110,20,Female,Single,Research & Development,Laboratory Technician,Marketing,2,17885,11,39,16,2,5,21,No,4,1,3,3,6,2,Yes
EMP1111,25,Female,Divorced,Research & Development,Research Scientist,Human Resources,4,3556,12,34,12,7,0,6,No,4,1,4,3,6,3,No
EMP1112,18,Male,Divorced,Research & Development,Laboratory Technician,Human Resources,5,6243,18,31,3,0,7,8,No,4,3,2,3,0,0,No
EMP1113,37,Female,Divorced,Research & Development,Laboratory Technician,Marketing,2,1998,11,13,13,18,9,10,No,2,1,2,4,5,0,Yes
EMP1114,54,Female,Single,Research & Development,Research Director,Technical Degree,5,6895,15,4,4,35,8,20,No,4,2,1,3,1,1,No
EMP1115,35,Male,Divorced,Research & Development,Laboratory Technician,Medical,1,16275,12,34,3,17,3,9,No,1,4,4,4,5,2,No
EMP1116,21,Female,Divorced,Sales,Manager,Other,2,17753,21,5,5,2,2,20,Yes,4,1,1,3,3,2,Yes
EMP1117,21,Male,Divorced,Sales,Manager,Other,1,15894,15,10,10,1,4,25,Yes,2,4,2,3,6,2,No
EMP1118,19,Male,Divorced,Research & Development,Manufacturing Director,Other,4,10040,12,5,2,1,6,29,No,1,4,1,3,6,1,No
EMP1119,26,Male,Single,Sales,Sales Executive,Medical,5,4942,15,29,1,8,4,29,No,2,4,2,3,2,1,No
EMP1120,42,Female,Married,Research & Development,Laboratory Technician,Human Resources,4,1201,17,5,5,24,5,29,Yes,3,2,3,3,1,0,Yes
EMP1121,27,Female,Single,Research & Development,Research Director,Life Sciences,2,19074,25,17,17,9,0,15,No,1,2,4,3,1,2,No
EMP1122,26,Male,Married,Research & Development,Manufacturing Director,Marketing,2,14932,22,16,16,8,6,8,No,4,3,3,3,6,2,No
EMP1123,25,Female,Single,Research & Development,Research Director,Human Resources,3,10067,18,25,13,7,6,13,Yes,2,2,2,3,6,3,Yes
EMP1124,26,Female,Divorced,Research & Development,Manufacturing Director,Medical,2,2663,11,16,5,8,9,19,No,4,2,2,4,1,3,Yes
EMP1125,47,Male,Single,Research & Development,Research Director,Marketing,4,6065,20,37,17,23,7,15,Yes,3,4,4,3,3,1,No
EMP1126,45,Male,Married,Sales,Sales Executive,Human Resources,2,2609,20,33,8,9,3,17,No,2,1,3,3,6,0,No
EMP1127,43,Male,Married,Sales,Sales Executive,Marketing,1,16292,25,25,4,13,4,28,No,1,3,2,4,5,0,Yes
EMP1128,19,Female,Married,Sales,Manager,Medical,5,16412,25,8,1,1,2,24,No,4,3,4,3,2,0,No
EMP1129,59,Male,Single,Sales,Manager,Marketing,2,2024,25,36,15,23,6,20,No,4,1,3,3,1,0,Yes
EMP1130,26,Female,Divorced,Research & Development,Research Scientist,Marketing,2,1100,24,28,13,8,4,25,No,4,3,4,3,6,0,Yes
EMP1131,37,Male,Married,Research & Development,Research Scientist,Medical,1,7371,13,30,10,19,3,16,No,1,1,1,3,5,0,No
EMP1132,40,Male,Divorced,Sales,Sales Representative,Other,2,2483,15,9,9,18,0,15,No,1,2,4,3,1,1,No
EMP1133,37,Female,Divorced,Sales,Sales Representative,Human Resources,1,9886,24,31,13,19,0,3,Yes,4,2,2,3,5,3,Yes
EMP1134,56,Male,Divorced,Sales,Sales Representative,Human Resources,3,3952,11,30,7,35,3,13,No,2,3,1,3,2,0,No
EMP1135,50,Male,Divorced,Sales,Sales Representative,Other,1,11526,21,28,8,30,6,4,Yes,4,3,2,3,0,3,Yes
EMP1136,36,Male,Divorced,Sales,Sales Executive,Marketing,3,11224,21,7,7,18,8,26,Yes,1,2,2,3,0,1,Yes
EMP1137,28,Male,Divorced,Research & Development,Research Scientist,Marketing,5,19184,22,25,8,5,2,11,No,1,4,1,3,4,2,No
EMP1138,42,Male,Single,Sales,Sales Representative,Other,2,12233,25,26,4,24,8,1,Yes,2,4,3,3,4,0,Yes
EMP1139,50,Male,Divorced,Research & Development,Research Director,Medical,1,4858,17,38,2,6,2,22,No,3,2,1,3,6,3,Yes
EMP1140,52,Male,Married,Sales,Sales Representative,Medical,4,8905,11,11,3,14,2,26,Yes,4,1,3,4,1,2,No
EMP1141,48,Female,Married,Research & Development,Research Director,Marketing,3,10717,22,30,1,30,4,3,No,2,2,1,3,3,0,No
EMP1142,33,Female,Married,Research & Development,Research Director,Technical Degree,2,14360,17,11,7,15,2,1,No,4,1,3,3,5,0,No
EMP1143,26,Male,Single,Research & Development,Research Director,Technical Degree,5,14158,24,3,3,8,3,13,No,1,4,2,3,3,0,Yes
EMP1144,51,Female,Married,Research & Development,Research Scientist,Life Sciences,5,18868,11,37,3,23,3,2,Yes,2,1,1,4,5,1,Yes
EMP1145,56,Male,Married,Sales,Sales Executive,Marketing,5,16327,11,38,11,29,8,20,Yes,1,2,4,3,3,1,Yes
EMP1146,49,Female,Married,Research & Development,Manufacturing Director,Other,5,5500,11,2,2,31,1,3,No,3,3,3,3,4,0,No
EMP1147,40,Female,Married,Research & Development,Laboratory Technician,Marketing,4,14317,22,10,5,22,0,16,No,3,2,1,3,2,3,Yes
EMP1148,44,Male,Married,Sales,Sales Representative,Human Resources,4,2007,12,28,0,26,5,7,No,2,4,4,3,6,2,No
EMP1149,22,Male,Single,Research & Development,Laboratory Technician,Technical Degree,2,3963,16,27,15,4,9,15,No,3,4,1,3,0,1,No
EMP1150,22,Female,Married,Sales,Manager,Technical Degree,5,9703,11,3,3,4,7,11,No,3,2,1,3,4,2,Yes
EMP1151,23,Female,Divorced,Research & Development,Research Director,Marketing,4,8047,15,27,10,5,9,23,No,1,2,2,4,3,3,No
EMP1152,18,Male,Single,Research & Development,Research Director,Medical,4,16542,18,5,5,0,5,20,Yes,1,1,2,3,3,1,Yes
EMP1153,27,Male,Divorced,Research & Development,Research Director,Medical,2,19540,25,25,9,9,6,6,Yes,2,2,3,3,6,3,No
EMP1154,55,Male,Married,Research & Development,Manufacturing Director,Technical Degree,2,6233,12,14,14,0,0,6,No,2,1,2,3,4,2,Yes
EMP1155,57,Female,Married,Sales,Sales Executive,Medical,2,10738,24,31,2,21,1,11,No,2,1,4,3,2,2,Yes
EMP1156,42,Female,Married,Sales,Sales Representative,Human Resources,5,3284,14,12,12,11,4,13,No,1,1,1,3,1,1,No
EMP1157,45,Male,Married,Human Resources,Human Resources,Technical Degree,4,16307,25,13,6,0,7,10,No,4,1,4,3,0,3,No
EMP1158,41,Male,Married,Sales,Sales Representative,Human Resources,3,6562,22,39,16,3,7,2,No,2,3,1,3,6,2,Yes
EMP1159,49,Female,Married,Sales,Manager,Marketing,5,6481,22,27,14,12,0,1,No,3,1,4,3,1,3,No
EMP1160,60,Female,Married,Human Resources,HR Manager,Other,1,10273,23,36,14,36,9,7,Yes,4,2,1,3,5,3,No
EMP1161,35,Female,Divorced,Research & Development,Research Scientist,Other,5,15009,24,2,2,17,3,20,No,3,3,1,4,1,3,Yes
EMP1162,26,Female,Married,Sales,Sales Executive,Life Sciences,2,4313,15,10,10,0,5,18,No,1,1,3,3,1,0,No
EMP1163,29,Male,Single,Research & Development,Research Director,Medical,5,18410,18,19,15,11,8,24,No,2,3,4,3,5,0,No
EMP1164,51,Male,Married,Sales,Sales Executive,Human Resources,5,16838,14,3,3,33,1,13,No,3,1,4,3,5,2,No
EMP1165,43,Female,Married,Sales,Manager,Life Sciences,3,17894,25,27,14,9,9,28,No,4,2,2,4,6,3,Yes
EMP1166,25,Male,Divorced,Sales,Manager,Medical,4,3750,19,24,12,7,7,11,Yes,1,4,3,3,5,3,Yes
EMP1167,60,Female,Married,Research & Development,Research Director,Marketing,4,12545,16,6,5,33,8,13,Yes,4,3,1,3,3,3,No
EMP1168,36,Male,Married,Research & Development,Manufacturing Director,Technical Degree,3,9376,18,20,3,0,9,17,Yes,3,3,3,3,4,2,Yes
EMP1169,30,Female,Single,Sales,Sales Representative,Human Resources,2,11438,23,30,1,9,9,2,No,4,1,2,3,2,2,No
EMP1170,50,Male,Single,Research & Development,Research Scientist,Other,3,2598,23,34,17,32,0,19,Yes,3,1,2,3,4,3,Yes
EMP1171,56,Female,Single,Research & Development,Research Director,Marketing,3,6017,18,35,8,22,5,10,Yes,3,4,3,3,0,1,No
EMP1172,42,Female,Divorced,Research & Development,Research Director,Life Sciences,5,11555,22,31,7,17,0,14,No,1,3,1,3,1,2,Yes
EMP1173,20,Female,Divorced,Research & Development,Research Scientist,Human Resources,2,11892,12,33,8,2,0,5,No,1,4,2,3,1,3,No
EMP1174,52,Female,Single,Research & Development,Manufacturing Director,Other,3,3194,20,32,13,33,2,25,No,2,2,1,3,6,2,No
EMP1175,50,Male,Divorced,Research & Development,Manufacturing Director,Technical Degree,2,9027,15,14,5,29,9,13,No,4,1,3,3,6,1,No
EMP1176,48,Male,Single,Sales,Manager,Technical Degree,2,1090,23,24,12,29,8,26,Yes,2,1,3,3,6,0,Yes
EMP1177,27,Female,Married,Sales,Sales Executive,Marketing,5,11246,21,26,17,7,2,15,No,1,4,2,3,1,3,No
EMP1178,50,Male,Single,Research & Development,Research Scientist,Medical,4,19791,21,3,1,3,8,23,No,4,3,3,4,5,3,No
EMP1179,53,Female,Divorced,Sales,Sales Representative,Marketing,3,3322,20,40,14,28,8,3,No,3,3,2,3,4,0,No
EMP1180,47,Male,Married,Research & Development,Manufacturing Director,Technical Degree,5,2912,19,35,18,26,8,7,No,4,2,4,3,2,3,Yes
EMP1181,19,Female,Married,Research & Development,Research Scientist,Life Sciences,2,8801,25,37,12,1,1,11,No,2,1,1,3,4,0,No
EMP1182,59,Male,Divorced,Research & Development,Research Director,Medical,1,17014,23,0,0,37,3,5,No,1,1,1,3,3,1,No
EMP1183,42,Male,Married,Research & Development,Laboratory Technician,Other,5,15317,20,19,14,24,7,11,No,2,3,1,3,4,3,No
EMP1184,32,Female,Married,Human Resources,Human Resources,Other,4,1443,11,31,14,14,5,11,Yes,1,2,2,3,5,2,Yes
EMP1185,20,Female,Divorced,Research & Development,Research Scientist,Human Resources,2,17936,15,17,8,2,4,3,Yes,3,3,2,3,0,3,No
EMP1186,24,Female,Single,Research & Development,Laboratory Technician,Medical,4,18564,18,28,3,6,7,15,No,4,1,1,3,4,0,Yes
EMP1187,37,Female,Married,Research & Development,Manufacturing Director,Human Resources,3,9640,24,26,15,4,6,14,No,3,1,2,3,2,0,No
EMP1188,26,Male,Married,Research & Development,Research Director,Human Resources,2,4909,18,22,18,6,2,23,No,3,4,2,3,5,1,No
EMP1189,53,Male,Single,Research & Development,Laboratory Technician,Human Resources,1,11869,24,35,11,4,1,10,No,3,2,2,3,3,2,No
EMP1190,58,Female,Married,Research & Development,Laboratory Technician,Life Sciences,4,7801,21,19,9,34,5,4,No,4,3,4,3,5,2,No
EMP1191,23,Female,Divorced,Research & Development,Research Director,Human Resources,1,14925,20,4,4,5,1,22,Yes,1,2,2,3,3,0,No
EMP1192,24,Female,Divorced,Sales,Sales Representative,Technical Degree,4,2928,23,37,8,6,2,24,No,2,4,4,3,4,1,Yes
EMP1193,60,Male,Single,Research & Development,Laboratory Technician,Medical,4,12408,18,1,1,7,6,7,No,4,2,1,3,3,3,No
EMP1194,42,Female,Single,Human Resources,HR Manager,Life Sciences,2,11280,20,25,7,4,3,23,Yes,1,2,2,3,2,0,No
EMP1195,31,Male,Married,Research & Development,Research Director,Technical Degree,3,1538,15,6,6,1,6,9,No,1,3,2,3,0,2,No
EMP1196,31,Male,Married,Sales,Sales Representative,Marketing,4,12821,13,27,9,13,7,8,Yes,4,1,1,3,6,3,Yes
EMP1197,55,Female,Divorced,Research & Development,Manufacturing Director,Other,3,12674,20,37,5,1,1,9,No,4,4,4,4,2,0,No
EMP1198,53,Female,Married,Research & Development,Laboratory Technician,Life Sciences,2,9891,11,18,8,30,3,18,No,4,4,2,3,4,2,No
EMP1199,32,Female,Married,Sales,Sales Representative,Other,1,13257,19,30,9,14,9,9,No,2,2,3,3,3,3,No
EMP1200,31,Male,Married,Sales,Manager,Life Sciences,5,11567,16,18,7,3,8,2,No,4,4,1,3,6,0,Yes
EMP1201,52,Male,Married,Research & Development,Laboratory Technician,Medical,5,3771,12,20,2,31,2,14,No,3,2,4,3,5,0,No
EMP1202,22,Male,Divorced,Research & Development,Research Scientist,Other,4,18195,24,20,13,4,0,18,No,3,4,1,3,1,3,No
EMP1203,33,Female,Married,Research & Development,Research Scientist,Medical,2,1409,22,25,1,1,5,14,Yes,2,1,2,4,5,2,Yes
EMP1204,26,Male,Single,Sales,Manager,Marketing,2,1903,13,25,13,6,9,24,No,1,3,1,3,4,0,No
EMP1205,43,Male,Divorced,Research & Development,Laboratory Technician,Human Resources,2,5227,21,8,4,3,2,19,Yes,1,3,2,4,1,1,Yes
EMP1206,26,Male,Single,Research & Development,Research Scientist,Life Sciences,2,9398,17,34,9,8,2,12,Yes,1,2,2,3,4,0,Yes
EMP1207,56,Female,Married,Sales,Sales Representative,Medical,2,10979,19,11,11,27,4,6,No,3,4,4,3,4,3,No
EMP1208,29,Male,Married,Research & Development,Manufacturing Director,Technical Degree,4,8955,23,17,17,11,6,12,No,3,2,4,3,6,0,No
EMP1209,42,Female,Married,Human Resources,HR Manager,Human Resources,1,9774,12,31,12,24,6,14,No,3,2,1,3,2,2,No
EMP1210,41,Female,Single,Sales,Sales Representative,Marketing,4,9882,23,25,13,15,6,23,No,2,3,2,3,1,2,Yes
EMP1211,30,Female,Divorced,Research & Development,Research Director,Medical,3,4392,15,21,15,12,3,18,Yes,4,4,2,3,2,1,Yes
EMP1212,39,Male,Divorced,Research & Development,Research Director,Human Resources,1,14540,23,6,6,21,9,8,No,2,3,4,3,4,0,Yes
EMP1213,32,Male,Married,Research & Development,Research Scientist,Human Resources,2,16144,13,5,0,6,7,2,Yes,4,2,4,3,5,0,Yes
EMP1214,57,Male,Divorced,Research & Development,Research Director,Medical,4,10023,23,36,6,25,4,19,Yes,1,3,4,3,6,3,Yes
EMP1215,59,Male,Married,Sales,Sales Executive,Other,3,12296,25,25,6,0,9,19,No,2,1,4,3,5,2,Yes
EMP1216,54,Male,Divorced,Sales,Manager,Life Sciences,2,14562,25,24,9,13,6,1,No,1,4,4,4,5,1,No
EMP1217,56,Female,Single,Sales,Sales Executive,Medical,3,19726,14,1,1,17,3,3,No,2,3,1,3,1,2,Yes
EMP1218,60,Male,Divorced,Research & Development,Research Director,Marketing,5,4298,20,18,1,2,6,28,No,3,1,1,4,3,1,Yes
EMP1219,34,Male,Married,Research & Development,Research Scientist,Life Sciences,3,19960,19,37,2,16,2,2,No,1,3,2,4,4,3,No
EMP1220,43,Male,Divorced,Research & Development,Research Scientist,Human Resources,1,9084,14,18,4,12,2,9,Yes,2,3,3,3,0,2,Yes
EMP1221,21,Female,Divorced,Research & Development,Research Scientist,Life Sciences,2,18819,23,24,1,3,3,4,Yes,4,1,1,3,1,0,No
EMP1222,19,Female,Divorced,Human Resources,HR Manager,Life Sciences,2,18073,25,35,2,1,5,10,No,1,2,4,4,1,3,No
EMP1223,56,Female,Divorced,Sales,Sales Representative,Marketing,4,13479,20,18,13,24,7,21,Yes,1,2,1,3,2,0,Yes
EMP1224,54,Male,Divorced,Human Resources,Human Resources,Medical,1,12423,21,18,1,11,6,2,Yes,2,1,3,3,4,3,Yes
EMP1225,44,Female,Single,Research & Development,Manufacturing Director,Marketing,2,17289,19,19,2,26,7,3,Yes,3,3,4,3,4,2,No
EMP1226,40,Male,Single,Research & Development,Manufacturing Director,Life Sciences,3,4481,25,37,10,11,8,25,No,3,4,2,3,2,1,No
EMP1227,23,Female,Single,Research & Development,Research Director,Other,3,14283,21,23,0,5,4,3,Yes,1,4,1,3,6,2,No
EMP1228,18,Female,Single,Human Resources,HR Manager,Marketing,1,17784,23,28,3,0,4,2,No,1,4,4,3,6,0,Yes
EMP1229,27,Male,Single,Sales,Sales Representative,Human Resources,1,4997,19,22,5,9,4,5,Yes,2,2,2,3,0,2,Yes
EMP1230,27,Female,Single,Research & Development,Manufacturing Director,Life Sciences,3,4032,16,2,2,9,1,4,Yes,1,2,3,4,1,0,Yes
EMP1231,46,Male,Single,Research & Development,Laboratory Technician,Technical Degree,3,4864,12,40,11,19,0,18,No,1,4,2,3,6,0,Yes
EMP1232,36,Male,Married,Research & Development,Manufacturing Director,Life Sciences,5,11918,22,8,8,18,7,14,No,1,3,3,3,2,1,Yes
EMP1233,23,Male,Married,Research & Development,Laboratory Technician,Medical,3,17318,21,35,0,5,3,4,No,2,4,1,3,6,3,No
EMP1234,33,Male,Married,Research & Development,Research Director,Marketing,5,11598,17,22,15,15,0,29,No,3,1,3,3,6,3,No
EMP1235,37,Female,Single,Research & Development,Laboratory Technician,Technical Degree,1,2597,12,24,10,19,7,12,No,2,2,4,3,0,3,Yes
EMP1236,44,Female,Divorced,Sales,Sales Executive,Human Resources,1,10801,17,37,17,26,7,7,Yes,3,2,1,3,5,1,No
EMP1237,43,Female,Married,Sales,Sales Representative,Medical,3,1308,23,34,9,17,8,10,No,2,2,3,3,0,0,Yes
EMP1238,26,Female,Married,Sales,Manager,Medical,4,4548,23,20,17,0,7,27,No,4,3,1,3,4,3,Yes
